eventId	parentSampleId	sampleId	sampleType	parameter	verbatimScientificName	individualCount	verbatimIdentification	scientificName	scientificNameAuthorship	scientificNameId	kingdom	phylum	class	order	family	genus	specificEpithet	identifiedBy1	identifiedBy2	identifiedBy3	identifiedBy4	identifiedById1	identifiedById2	identifiedById3	identifiedById4	preservedIn1	preservedIn2	preservedIn3	container1	container2	container3	remark	recordedBy1	tangoProject	occurrenceRemarks	recordedBy	recordedByID	identifiedBy	identifiedByID
DIV_17		2123	Biota		Algae MT3	1												Manon Bayat								RNA Later			Eppendorf 5 ml									Manon Bayat	
DIV_17		2124	Biota		Algae MT3	1												Manon Bayat								RNA Later			Eppendorf 5 ml									Manon Bayat	
DIV_17		2125	Biota		Algae MT4	1												Manon Bayat								RNA Later			Eppendorf 5 ml									Manon Bayat	
DIV_17		2126	Biota		Algae MT4	1												Manon Bayat								RNA Later			Eppendorf 5 ml									Manon Bayat	
DIV_17		2127	Biota		Algae MT4	1												Manon Bayat								RNA Later			Eppendorf 5 ml									Manon Bayat	
DIV_17		2128	Biota		Algae MT4	1												Manon Bayat								RNA Later			Eppendorf 5 ml									Manon Bayat	
DIV_17		2129	Biota		Algae MT4	1												Manon Bayat								RNA Later			Eppendorf 5 ml									Manon Bayat	
DIV_17		2130	Biota		Algae MT4	1												Manon Bayat								RNA Later			Eppendorf 5 ml									Manon Bayat	
DIV_19		2169	Biota		Sterechinus	1	Sterechinus	Sterechinus	Koehler, 1901	urn:lsid:marinespecies.org:taxname:160756	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus		Manon Bayat	Camille Moreau	Bruno Danis			https://orcid.org/0000-0002-0981-7442	https://orcid.org/0000-0002-9037-7623		RNA Later	Ethanol 96	Dried	Eppendorf 1.5 ml	Eppendorf 1.5 ml	Glass Vial 20 ml							Manon Bayat | Camille Moreau | Bruno Danis	https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0002-9037-7623
DIV_19		2170	Biota		Sterechinus	1	Sterechinus	Sterechinus	Koehler, 1901	urn:lsid:marinespecies.org:taxname:160756	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus		Manon Bayat	Camille Moreau	Bruno Danis			https://orcid.org/0000-0002-0981-7442	https://orcid.org/0000-0002-9037-7623		RNA Later	Ethanol 96	Dried	Eppendorf 1.5 ml	Eppendorf 1.5 ml	Glass Vial 20 ml							Manon Bayat | Camille Moreau | Bruno Danis	https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0002-9037-7623
DIV_19		2171	Biota		Sterechinus	1	Sterechinus	Sterechinus	Koehler, 1901	urn:lsid:marinespecies.org:taxname:160756	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus		Manon Bayat	Camille Moreau	Bruno Danis			https://orcid.org/0000-0002-0981-7442	https://orcid.org/0000-0002-9037-7623		RNA Later	Ethanol 96	Dried	Eppendorf 1.5 ml	Eppendorf 1.5 ml	Glass Vial 20 ml							Manon Bayat | Camille Moreau | Bruno Danis	https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0002-9037-7623
DIV_19		2172	Biota		Sterechinus	1	Sterechinus	Sterechinus	Koehler, 1901	urn:lsid:marinespecies.org:taxname:160756	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus		Manon Bayat	Camille Moreau	Bruno Danis			https://orcid.org/0000-0002-0981-7442	https://orcid.org/0000-0002-9037-7623		RNA Later	Ethanol 96	Dried	Eppendorf 1.5 ml	Eppendorf 1.5 ml	Glass Vial 20 ml							Manon Bayat | Camille Moreau | Bruno Danis	https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0002-9037-7623
DIV_19		2173	Biota		Sterechinus	1	Sterechinus	Sterechinus	Koehler, 1901	urn:lsid:marinespecies.org:taxname:160756	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus		Manon Bayat	Camille Moreau	Bruno Danis			https://orcid.org/0000-0002-0981-7442	https://orcid.org/0000-0002-9037-7623		RNA Later	Ethanol 96	Dried	Eppendorf 1.5 ml	Eppendorf 1.5 ml	Glass Vial 20 ml							Manon Bayat | Camille Moreau | Bruno Danis	https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0002-9037-7623
DIV_19		2174	Biota		Sterechinus	1	Sterechinus	Sterechinus	Koehler, 1901	urn:lsid:marinespecies.org:taxname:160756	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus		Manon Bayat	Camille Moreau	Bruno Danis			https://orcid.org/0000-0002-0981-7442	https://orcid.org/0000-0002-9037-7623		RNA Later	Ethanol 96	Dried	Eppendorf 1.5 ml	Eppendorf 1.5 ml	Glass Vial 20 ml							Manon Bayat | Camille Moreau | Bruno Danis	https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0002-9037-7623
DIV_19		2175	Biota		Sterechinus	1	Sterechinus	Sterechinus	Koehler, 1901	urn:lsid:marinespecies.org:taxname:160756	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus		Manon Bayat	Camille Moreau	Bruno Danis			https://orcid.org/0000-0002-0981-7442	https://orcid.org/0000-0002-9037-7623		RNA Later	Ethanol 96	Dried	Eppendorf 1.5 ml	Eppendorf 1.5 ml	Glass Vial 20 ml							Manon Bayat | Camille Moreau | Bruno Danis	https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0002-9037-7623
DIV_19		2176	Biota		Sterechinus	1	Sterechinus	Sterechinus	Koehler, 1901	urn:lsid:marinespecies.org:taxname:160756	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus		Manon Bayat	Camille Moreau	Bruno Danis			https://orcid.org/0000-0002-0981-7442	https://orcid.org/0000-0002-9037-7623		RNA Later	Ethanol 96	Dried	Eppendorf 1.5 ml	Eppendorf 1.5 ml	Glass Vial 20 ml							Manon Bayat | Camille Moreau | Bruno Danis	https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0002-9037-7623
DIV_19		2177	Biota		Sterechinus	1	Sterechinus	Sterechinus	Koehler, 1901	urn:lsid:marinespecies.org:taxname:160756	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus		Manon Bayat	Camille Moreau	Bruno Danis			https://orcid.org/0000-0002-0981-7442	https://orcid.org/0000-0002-9037-7623		RNA Later	Ethanol 96	Dried	Eppendorf 1.5 ml	Eppendorf 1.5 ml	Glass Vial 20 ml							Manon Bayat | Camille Moreau | Bruno Danis	https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0002-9037-7623
DIV_19		2178	Biota		Sterechinus	1	Sterechinus	Sterechinus	Koehler, 1901	urn:lsid:marinespecies.org:taxname:160756	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus		Manon Bayat	Camille Moreau	Bruno Danis			https://orcid.org/0000-0002-0981-7442	https://orcid.org/0000-0002-9037-7623		RNA Later	Ethanol 96	Dried	Eppendorf 1.5 ml	Eppendorf 1.5 ml	Glass Vial 20 ml							Manon Bayat | Camille Moreau | Bruno Danis	https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0002-9037-7623
DIV_19		2179	Biota		Sterechinus	1	Sterechinus	Sterechinus	Koehler, 1901	urn:lsid:marinespecies.org:taxname:160756	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus		Manon Bayat	Camille Moreau	Bruno Danis			https://orcid.org/0000-0002-0981-7442	https://orcid.org/0000-0002-9037-7623		RNA Later	Ethanol 96	Dried	Eppendorf 1.5 ml	Eppendorf 1.5 ml	Glass Vial 20 ml							Manon Bayat | Camille Moreau | Bruno Danis	https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0002-9037-7623
DIV_19		2180	Biota		Sterechinus	1	Sterechinus	Sterechinus	Koehler, 1901	urn:lsid:marinespecies.org:taxname:160756	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus		Manon Bayat	Camille Moreau	Bruno Danis			https://orcid.org/0000-0002-0981-7442	https://orcid.org/0000-0002-9037-7623		RNA Later	Ethanol 96	Dried	Eppendorf 1.5 ml	Eppendorf 1.5 ml	Glass Vial 20 ml							Manon Bayat | Camille Moreau | Bruno Danis	https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0002-9037-7623
DIV_19		2181	Biota		Sterechinus	1	Sterechinus	Sterechinus	Koehler, 1901	urn:lsid:marinespecies.org:taxname:160756	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus		Manon Bayat	Camille Moreau	Bruno Danis			https://orcid.org/0000-0002-0981-7442	https://orcid.org/0000-0002-9037-7623		RNA Later	Ethanol 96	Dried	Eppendorf 1.5 ml	Eppendorf 1.5 ml	Glass Vial 20 ml							Manon Bayat | Camille Moreau | Bruno Danis	https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0002-9037-7623
DIV_19		2182	Biota		Sterechinus	1	Sterechinus	Sterechinus	Koehler, 1901	urn:lsid:marinespecies.org:taxname:160756	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus		Manon Bayat	Camille Moreau	Bruno Danis			https://orcid.org/0000-0002-0981-7442	https://orcid.org/0000-0002-9037-7623		RNA Later	Ethanol 96	Dried	Eppendorf 1.5 ml	Eppendorf 1.5 ml	Glass Vial 20 ml							Manon Bayat | Camille Moreau | Bruno Danis	https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0002-9037-7623
DIV_19		2183	Biota		Sterechinus	1	Sterechinus	Sterechinus	Koehler, 1901	urn:lsid:marinespecies.org:taxname:160756	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus		Manon Bayat	Camille Moreau	Bruno Danis			https://orcid.org/0000-0002-0981-7442	https://orcid.org/0000-0002-9037-7623		RNA Later	Ethanol 96	Dried	Eppendorf 1.5 ml	Eppendorf 1.5 ml	Glass Vial 20 ml							Manon Bayat | Camille Moreau | Bruno Danis	https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0002-9037-7623
DIV_19		2184	Biota		Sterechinus	1	Sterechinus	Sterechinus	Koehler, 1901	urn:lsid:marinespecies.org:taxname:160756	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus		Manon Bayat	Camille Moreau	Bruno Danis			https://orcid.org/0000-0002-0981-7442	https://orcid.org/0000-0002-9037-7623		RNA Later	Ethanol 96	Dried	Eppendorf 1.5 ml	Eppendorf 1.5 ml	Glass Vial 20 ml							Manon Bayat | Camille Moreau | Bruno Danis	https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0002-9037-7623
DIV_19		2185	Biota		Sterechinus	1	Sterechinus	Sterechinus	Koehler, 1901	urn:lsid:marinespecies.org:taxname:160756	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus		Manon Bayat	Camille Moreau	Bruno Danis			https://orcid.org/0000-0002-0981-7442	https://orcid.org/0000-0002-9037-7623		RNA Later	Ethanol 96	Dried	Eppendorf 1.5 ml	Eppendorf 1.5 ml	Glass Vial 20 ml							Manon Bayat | Camille Moreau | Bruno Danis	https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0002-9037-7623
DIV_19		2186	Biota		Sterechinus	1	Sterechinus	Sterechinus	Koehler, 1901	urn:lsid:marinespecies.org:taxname:160756	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus		Manon Bayat	Camille Moreau	Bruno Danis			https://orcid.org/0000-0002-0981-7442	https://orcid.org/0000-0002-9037-7623		RNA Later	Ethanol 96	Dried	Eppendorf 1.5 ml	Eppendorf 1.5 ml	Glass Vial 20 ml							Manon Bayat | Camille Moreau | Bruno Danis	https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0002-9037-7623
DIV_19		2187	Biota		Algae MT1	1												Manon Bayat								RNA Later			Eppendorf 5 ml									Manon Bayat	
DIV_19		2188	Biota		Algae MT1	1												Manon Bayat								RNA Later			Eppendorf 5 ml									Manon Bayat	
DIV_19		2189	Biota		Algae MT1	1												Manon Bayat								RNA Later			Eppendorf 5 ml									Manon Bayat	
DIV_19		2190	Biota		Algae MT1	1												Manon Bayat								RNA Later			Eppendorf 5 ml									Manon Bayat	
DIV_19		2191	Biota		Algae MT1	1												Manon Bayat								RNA Later			Eppendorf 5 ml									Manon Bayat	
NIS_66		2350	Seawater															Manon Bayat	Axelle Brusselman				https://orcid.org/0009-0002-6669-2911			RNA Later			Eppendorf 5 ml									Manon Bayat | Axelle Brusselman	https://orcid.org/0009-0002-6669-2911
NIS_66		2351	Seawater															Manon Bayat	Axelle Brusselman				https://orcid.org/0009-0002-6669-2911			RNA Later			Eppendorf 5 ml									Manon Bayat | Axelle Brusselman	https://orcid.org/0009-0002-6669-2911
NIS_66		2352	Seawater															Manon Bayat	Axelle Brusselman				https://orcid.org/0009-0002-6669-2911			RNA Later			Eppendorf 5 ml									Manon Bayat | Axelle Brusselman	https://orcid.org/0009-0002-6669-2911
NIS_66		2353	Seawater															Manon Bayat	Axelle Brusselman				https://orcid.org/0009-0002-6669-2911			RNA Later			Eppendorf 5 ml									Manon Bayat | Axelle Brusselman	https://orcid.org/0009-0002-6669-2911
NIS_66		2354	Seawater															Manon Bayat	Axelle Brusselman				https://orcid.org/0009-0002-6669-2911			RNA Later			Eppendorf 5 ml									Manon Bayat | Axelle Brusselman	https://orcid.org/0009-0002-6669-2911
RD_9		2733	Biota		Undetermined		Biota											Henri Robert								Ethanol 96			Kautex 100 ml									Henri Robert	
RD_9		2734	Biota		Amphipoda	250	Amphipoda	Amphipoda	Latreille, 1816	urn:lsid:marinespecies.org:taxname:1135	Animalia	Arthropoda	Malacostraca	Amphipoda				Henri Robert								Ethanol 96			Glass Vial 20 ml									Henri Robert	
RD_9		2735	Biota		Undetermined	5	Biota											Henri Robert								Ethanol 96			Glass Vial 5 ml									Henri Robert	
RD_9		2736	Biota		Porifera	1	Porifera	Porifera	Grant, 1836	urn:lsid:marinespecies.org:taxname:558	Animalia	Porifera						Henri Robert								Ethanol 96			Glass Vial 5 ml									Henri Robert	
RD_9		2737	Biota		Glyptonotus antarcticus	1	Glyptonotus antarcticus	Glyptonotus antarcticus	Eights, 1852	urn:lsid:marinespecies.org:taxname:174803	Animalia	Arthropoda	Malacostraca	Isopoda	Chaetiliidae	Glyptonotus	antarcticus	Henri Robert								Ethanol 96			Glass Vial 5 ml									Henri Robert	
VV_1		1221	Macro-meiofauna			1												Emil De Borger				https://orcid.org/0000-0003-4905-1637				Ethanol 96			Kautex 1000 ml									Emil De Borger	https://orcid.org/0000-0003-4905-1637
VV_1		1222	Macro-meiofauna			1												Emil De Borger				https://orcid.org/0000-0003-4905-1637				Ethanol 96			Kautex 1000 ml									Emil De Borger	https://orcid.org/0000-0003-4905-1637
VV_1		1223	Macro-meiofauna			1												Emil De Borger				https://orcid.org/0000-0003-4905-1637				Ethanol 96			Kautex 1000 ml									Emil De Borger	https://orcid.org/0000-0003-4905-1637
DIV_14		1566	Incubation core			1												Emil De Borger				https://orcid.org/0000-0003-4905-1637																Emil De Borger	https://orcid.org/0000-0003-4905-1637
DIV_14		1567	Incubation core			1												Emil De Borger				https://orcid.org/0000-0003-4905-1637																Emil De Borger	https://orcid.org/0000-0003-4905-1637
DIV_14		1569	Pb210 core			1												Emil De Borger				https://orcid.org/0000-0003-4905-1637				Frozen  (-20°C)			Petri dish			sliced						Emil De Borger	https://orcid.org/0000-0003-4905-1637
DIV_14		1570	TOC/Pigments core			1												Emil De Borger				https://orcid.org/0000-0003-4905-1637				Frozen  (-20°C)			Cryovial 5 ml			sliced						Emil De Borger	https://orcid.org/0000-0003-4905-1637
DIV_14		1571	TOC/Pigments core			1												Emil De Borger				https://orcid.org/0000-0003-4905-1637				Frozen  (-20°C)			Cryovial 5 ml			sliced						Emil De Borger	https://orcid.org/0000-0003-4905-1637
DIV_14		1572	TOC/Pigments core			1												Emil De Borger				https://orcid.org/0000-0003-4905-1637				Frozen  (-20°C)			Cryovial 5 ml			sliced						Emil De Borger	https://orcid.org/0000-0003-4905-1637
DIV_14		1573	Meiofauna			1												Emil De Borger				https://orcid.org/0000-0003-4905-1637				Frozen  (-20°C)			Petri dish			sliced						Emil De Borger	https://orcid.org/0000-0003-4905-1637
DIV_14		1574	Meiofauna			1												Emil De Borger				https://orcid.org/0000-0003-4905-1637				Frozen  (-20°C)			Petri dish			sliced						Emil De Borger	https://orcid.org/0000-0003-4905-1637
DIV_14		1575	Meiofauna			1												Emil De Borger				https://orcid.org/0000-0003-4905-1637				Frozen  (-20°C)			Petri dish			sliced						Emil De Borger	https://orcid.org/0000-0003-4905-1637
DIV_20		2370	Incubation core			1												Emil De Borger				https://orcid.org/0000-0003-4905-1637																Emil De Borger	https://orcid.org/0000-0003-4905-1637
DIV_20		2371	Incubation core			1												Emil De Borger				https://orcid.org/0000-0003-4905-1637																Emil De Borger	https://orcid.org/0000-0003-4905-1637
DIV_20		2372	Incubation core			1												Emil De Borger				https://orcid.org/0000-0003-4905-1637																Emil De Borger	https://orcid.org/0000-0003-4905-1637
DIV_20		2380	Pb210 core			1												Emil De Borger				https://orcid.org/0000-0003-4905-1637				Frozen  (-20°C)			Petri dish									Emil De Borger	https://orcid.org/0000-0003-4905-1637
DIV_20		2381	TOC/Pigments core			1												Emil De Borger				https://orcid.org/0000-0003-4905-1637				Frozen  (-20°C)			Cryovial 5 ml									Emil De Borger	https://orcid.org/0000-0003-4905-1637
DIV_20		2382	TOC/Pigments core			1												Emil De Borger				https://orcid.org/0000-0003-4905-1637				Frozen  (-20°C)			Cryovial 5 ml									Emil De Borger	https://orcid.org/0000-0003-4905-1637
DIV_20		2383	TOC/Pigments core			1												Emil De Borger				https://orcid.org/0000-0003-4905-1637				Frozen  (-20°C)			Cryovial 5 ml									Emil De Borger	https://orcid.org/0000-0003-4905-1637
DIV_20		2384	Meiofauna			1												Emil De Borger				https://orcid.org/0000-0003-4905-1637				Frozen  (-20°C)			Petri dish									Emil De Borger	https://orcid.org/0000-0003-4905-1637
DIV_20		2385	Meiofauna			1												Emil De Borger				https://orcid.org/0000-0003-4905-1637				Frozen  (-20°C)			Petri dish									Emil De Borger	https://orcid.org/0000-0003-4905-1637
DIV_20		2386	Meiofauna			1												Emil De Borger				https://orcid.org/0000-0003-4905-1637				Frozen  (-20°C)			Petri dish									Emil De Borger	https://orcid.org/0000-0003-4905-1637
RD_10		3061	Biota		Undetermined		Biota											Henri Robert	Camille Moreau				https://orcid.org/0000-0002-0981-7442			Ethanol 96			Kautex 100 ml									Henri Robert | Camille Moreau	https://orcid.org/0000-0002-0981-7442
RD_10		3062	Biota		Odontaster validus	3	Odontaster validus	Odontaster validus	Koehler, 1906	urn:lsid:marinespecies.org:taxname:172775	Animalia	Echinodermata	Asteroidea	Valvatida	Odontasteridae	Odontaster	validus	Henri Robert	Camille Moreau				https://orcid.org/0000-0002-0981-7442			Ethanol 96			Kautex 100 ml			5 individuals released						Henri Robert | Camille Moreau	https://orcid.org/0000-0002-0981-7442
RD_10		3063	Biota		Amphipoda	50	Amphipoda	Amphipoda	Latreille, 1816	urn:lsid:marinespecies.org:taxname:1135	Animalia	Arthropoda	Malacostraca	Amphipoda				Henri Robert	Camille Moreau				https://orcid.org/0000-0002-0981-7442			Ethanol 96			Glass Vial 20 ml									Henri Robert | Camille Moreau	https://orcid.org/0000-0002-0981-7442
RD_10		3064	Biota		Munnidae	5	Munnidae	Munnidae	G. O. Sars, 1897	urn:lsid:marinespecies.org:taxname:118263	Animalia	Arthropoda	Malacostraca	Isopoda	Munnidae			Henri Robert	Camille Moreau				https://orcid.org/0000-0002-0981-7442			Ethanol 96			Glass Vial 5 ml									Henri Robert | Camille Moreau	https://orcid.org/0000-0002-0981-7442
RD_10		3065	Biota		Mysidacea	3	Mysidacea	Mysidacea	Haworth, 1825	urn:lsid:marinespecies.org:taxname:2824	Animalia	Arthropoda	Malacostraca	Mysidacea				Henri Robert	Camille Moreau				https://orcid.org/0000-0002-0981-7442			Ethanol 96			Glass Vial 5 ml									Henri Robert | Camille Moreau	https://orcid.org/0000-0002-0981-7442
RD_10		3066	Biota		Cumacea	3	Cumacea	Cumacea	Krøyer, 1846	urn:lsid:marinespecies.org:taxname:1137	Animalia	Arthropoda	Malacostraca	Cumacea				Henri Robert	Camille Moreau				https://orcid.org/0000-0002-0981-7442			Ethanol 96			Glass Vial 5 ml									Henri Robert | Camille Moreau	https://orcid.org/0000-0002-0981-7442
RD_10		3067	Biota		Leptostraca	1	Leptostraca	Leptostraca	Claus, 1880	urn:lsid:marinespecies.org:taxname:146996	Animalia	Arthropoda	Malacostraca	Leptostraca				Henri Robert	Camille Moreau				https://orcid.org/0000-0002-0981-7442			Ethanol 96			Glass Vial 5 ml									Henri Robert | Camille Moreau	https://orcid.org/0000-0002-0981-7442
RD_10		3068	Biota		Gastropoda	12	Gastropoda	Gastropoda	Cuvier, 1795	urn:lsid:marinespecies.org:taxname:101	Animalia	Mollusca	Gastropoda					Henri Robert	Camille Moreau				https://orcid.org/0000-0002-0981-7442			Ethanol 96			Glass Vial 5 ml									Henri Robert | Camille Moreau	https://orcid.org/0000-0002-0981-7442
RD_10		3069	Biota		Undetermined	15	Biota											Henri Robert	Camille Moreau				https://orcid.org/0000-0002-0981-7442			Ethanol 96			Glass Vial 5 ml									Henri Robert | Camille Moreau	https://orcid.org/0000-0002-0981-7442
RD_10		3070	Biota		Bryozoa	2	Bryozoa	Bryozoa		urn:lsid:marinespecies.org:taxname:146142	Animalia	Bryozoa						Henri Robert	Camille Moreau				https://orcid.org/0000-0002-0981-7442			Ethanol 96			Glass Vial 5 ml									Henri Robert | Camille Moreau	https://orcid.org/0000-0002-0981-7442
ROV_1		138	Video Transect															Lea Katz				https://orcid.org/0000-0001-5748-602X							Hard Disk									Lea Katz	https://orcid.org/0000-0001-5748-602X
ROV_2		139	Video Transect															Lea Katz				https://orcid.org/0000-0001-5748-602X							Hard Disk			T1						Lea Katz	https://orcid.org/0000-0001-5748-602X
ROV_3		824	Video Transect															Lea Katz				https://orcid.org/0000-0001-5748-602X							Hard Disk			T1						Lea Katz	https://orcid.org/0000-0001-5748-602X
ROV_3		825	Video Transect															Lea Katz				https://orcid.org/0000-0001-5748-602X							Hard Disk			T2						Lea Katz	https://orcid.org/0000-0001-5748-602X
DIV_6		448	Video Transect															Lea Katz				https://orcid.org/0000-0001-5748-602X							Hard Disk			T1						Lea Katz	https://orcid.org/0000-0001-5748-602X
ROV_4		445	Video Transect															Lea Katz				https://orcid.org/0000-0001-5748-602X							Hard Disk			T1						Lea Katz	https://orcid.org/0000-0001-5748-602X
ROV_5		446	Video Transect															Lea Katz				https://orcid.org/0000-0001-5748-602X							Hard Disk			T1						Lea Katz	https://orcid.org/0000-0001-5748-602X
ROV_5		447	Video Transect															Lea Katz				https://orcid.org/0000-0001-5748-602X							Hard Disk			T2						Lea Katz	https://orcid.org/0000-0001-5748-602X
ROV_6		823	Video Transect															Lea Katz				https://orcid.org/0000-0001-5748-602X							Hard Disk			T1						Lea Katz	https://orcid.org/0000-0001-5748-602X
ROV_7		977	Video Transect															Lea Katz				https://orcid.org/0000-0001-5748-602X							Hard Disk			T1						Lea Katz	https://orcid.org/0000-0001-5748-602X
ROV_7		978	Video Transect															Lea Katz				https://orcid.org/0000-0001-5748-602X							Hard Disk			T2						Lea Katz	https://orcid.org/0000-0001-5748-602X
ROV_7		979	Video Transect															Lea Katz				https://orcid.org/0000-0001-5748-602X							Hard Disk			T3						Lea Katz	https://orcid.org/0000-0001-5748-602X
ROV_8		980	Video Transect															Lea Katz				https://orcid.org/0000-0001-5748-602X							Hard Disk			T1						Lea Katz	https://orcid.org/0000-0001-5748-602X
ROV_9		1198	Video Transect															Lea Katz				https://orcid.org/0000-0001-5748-602X							Hard Disk			T1						Lea Katz	https://orcid.org/0000-0001-5748-602X
ROV_9		1199	Video Transect															Lea Katz				https://orcid.org/0000-0001-5748-602X							Hard Disk			T2						Lea Katz	https://orcid.org/0000-0001-5748-602X
ROV_9		1200	Video Transect															Lea Katz				https://orcid.org/0000-0001-5748-602X							Hard Disk			T3						Lea Katz	https://orcid.org/0000-0001-5748-602X
ROV_10		1201	Video Transect															Lea Katz				https://orcid.org/0000-0001-5748-602X							Hard Disk			T1						Lea Katz	https://orcid.org/0000-0001-5748-602X
ROV_10		1202	Video Transect															Lea Katz				https://orcid.org/0000-0001-5748-602X							Hard Disk			T2						Lea Katz	https://orcid.org/0000-0001-5748-602X
ROV_10		1203	Video Transect															Lea Katz				https://orcid.org/0000-0001-5748-602X							Hard Disk			T3						Lea Katz	https://orcid.org/0000-0001-5748-602X
ROV_11		1584	Video Transect															Lea Katz				https://orcid.org/0000-0001-5748-602X							Hard Disk			T1						Lea Katz	https://orcid.org/0000-0001-5748-602X
ROV_12		1676	Video Transect															Lea Katz				https://orcid.org/0000-0001-5748-602X							Hard Disk			T1						Lea Katz	https://orcid.org/0000-0001-5748-602X
ROV_12		1677	Video Transect															Lea Katz				https://orcid.org/0000-0001-5748-602X							Hard Disk			T2						Lea Katz	https://orcid.org/0000-0001-5748-602X
ROV_12		1678	Video Transect															Lea Katz				https://orcid.org/0000-0001-5748-602X							Hard Disk			T3						Lea Katz	https://orcid.org/0000-0001-5748-602X
ROV_13		2270	Video Transect															Lea Katz				https://orcid.org/0000-0001-5748-602X							Hard Disk			T1						Lea Katz	https://orcid.org/0000-0001-5748-602X
ROV_13		2271	Video Transect															Lea Katz				https://orcid.org/0000-0001-5748-602X							Hard Disk			T2						Lea Katz	https://orcid.org/0000-0001-5748-602X
ROV_13		2272	Video Transect															Lea Katz				https://orcid.org/0000-0001-5748-602X							Hard Disk			T3						Lea Katz	https://orcid.org/0000-0001-5748-602X
ROV_14		2756	Video Transect															Lea Katz				https://orcid.org/0000-0001-5748-602X							Hard Disk			T1						Lea Katz	https://orcid.org/0000-0001-5748-602X
ROV_14		2757	Video Quadrat															Lea Katz				https://orcid.org/0000-0001-5748-602X							Hard Disk			Q1						Lea Katz	https://orcid.org/0000-0001-5748-602X
ROV_14		2758	Video Transect															Lea Katz				https://orcid.org/0000-0001-5748-602X							Hard Disk			T2						Lea Katz	https://orcid.org/0000-0001-5748-602X
ROV_14		2759	Video Transect															Lea Katz				https://orcid.org/0000-0001-5748-602X							Hard Disk			T3						Lea Katz	https://orcid.org/0000-0001-5748-602X
ROV_15		3166	Video Transect															Lea Katz				https://orcid.org/0000-0001-5748-602X							Hard Disk			T1						Lea Katz	https://orcid.org/0000-0001-5748-602X
ROV_15		3167	Video Transect															Lea Katz				https://orcid.org/0000-0001-5748-602X							Hard Disk			T2						Lea Katz	https://orcid.org/0000-0001-5748-602X
ROV_15		3168	Video Transect															Lea Katz				https://orcid.org/0000-0001-5748-602X							Hard Disk			T3						Lea Katz	https://orcid.org/0000-0001-5748-602X
NIS_49		2001	Seawater	Temperature														Axelle Brusselman	Alice Reade			https://orcid.org/0009-0002-6669-2911							Hard Disk									Axelle Brusselman | Alice Reade	https://orcid.org/0009-0002-6669-2911
NIS_49		2002	Seawater	CH4/N2O														Axelle Brusselman	Alice Reade			https://orcid.org/0009-0002-6669-2911				HgCl2			Glass Bottle 60 ml									Axelle Brusselman | Alice Reade	https://orcid.org/0009-0002-6669-2911
NIS_49		2003	Seawater	CH4/N2O														Axelle Brusselman	Alice Reade			https://orcid.org/0009-0002-6669-2911				HgCl2			Glass Bottle 60 ml									Axelle Brusselman | Alice Reade	https://orcid.org/0009-0002-6669-2911
