occurrenceID	parentSampleId	sampleId	sampleType	parameter	verbatimScientificName	individualCount	verbatimIdentification	scientificName	scientificNameAuthorship	scientificNameId	kingdom	phylum	class	order	family	genus	specificEpithet	taxonRank	identifiedBy1	identifiedBy2	identifiedBy3	identifiedBy4	identifiedById1	identifiedById2	identifiedById3	identifiedById4	preservedIn1	preservedIn2	preservedIn3	container1	container2	container3	remark	recordedBy1	tangoProject	occurrenceRemarks	eventID	recordedBy	recordedByID	identifiedBy	identifiedByID	basisOfRecord	occurrenceStatus
TANGO2_DIV_15_2835_1710_Dried_Clear glass vial 4ml	1710	2835	Biota		Desmarestia anceps		Desmarestia anceps	Desmarestia anceps	Montagne, 1842	urn:lsid:marinespecies.org:taxname:325496	Chromista	Ochrophyta	Phaeophyceae	Desmarestiales	Desmarestiaceae	Desmarestia	anceps	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Dried			Clear glass vial 4ml							TANGO2_DIV_15			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_15_2836_1711_Dried_Clear glass vial 4ml	1711	2836	Biota		Desmarestia anceps		Desmarestia anceps	Desmarestia anceps	Montagne, 1842	urn:lsid:marinespecies.org:taxname:325496	Chromista	Ochrophyta	Phaeophyceae	Desmarestiales	Desmarestiaceae	Desmarestia	anceps	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Dried			Clear glass vial 4ml							TANGO2_DIV_15			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_15_2922_1712_Dried_Clear glass vial 4ml	1712	2922	Biota		Desmarestia anceps		Desmarestia anceps	Desmarestia anceps	Montagne, 1842	urn:lsid:marinespecies.org:taxname:325496	Chromista	Ochrophyta	Phaeophyceae	Desmarestiales	Desmarestiaceae	Desmarestia	anceps	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Dried			Clear glass vial 4ml							TANGO2_DIV_15			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_21_2903_2816_Dried_Clear glass vial 4ml	2816	2903	Biota		Desmarestia anceps		Desmarestia anceps	Desmarestia anceps	Montagne, 1842	urn:lsid:marinespecies.org:taxname:325496	Chromista	Ochrophyta	Phaeophyceae	Desmarestiales	Desmarestiaceae	Desmarestia	anceps	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Dried			Clear glass vial 4ml							TANGO2_DIV_21			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_21_2904_2857_Dried_Clear glass vial 4ml	2857	2904	Biota		Desmarestia anceps		Desmarestia anceps	Desmarestia anceps	Montagne, 1842	urn:lsid:marinespecies.org:taxname:325496	Chromista	Ochrophyta	Phaeophyceae	Desmarestiales	Desmarestiaceae	Desmarestia	anceps	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Dried			Clear glass vial 4ml							TANGO2_DIV_21			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_21_2905_2896_Dried_Clear glass vial 4ml	2896	2905	Biota		Desmarestia anceps		Desmarestia anceps	Desmarestia anceps	Montagne, 1842	urn:lsid:marinespecies.org:taxname:325496	Chromista	Ochrophyta	Phaeophyceae	Desmarestiales	Desmarestiaceae	Desmarestia	anceps	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Dried			Clear glass vial 4ml							TANGO2_DIV_21			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_33_2819_5676_Dried_Clear glass vial 4ml	5676	2819	Biota		Desmarestia anceps		Desmarestia anceps	Desmarestia anceps	Montagne, 1842	urn:lsid:marinespecies.org:taxname:325496	Chromista	Ochrophyta	Phaeophyceae	Desmarestiales	Desmarestiaceae	Desmarestia	anceps	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Dried			Clear glass vial 4ml							TANGO2_DIV_33			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_33_2820_5677_Dried_Clear glass vial 4ml	5677	2820	Biota		Desmarestia anceps		Desmarestia anceps	Desmarestia anceps	Montagne, 1842	urn:lsid:marinespecies.org:taxname:325496	Chromista	Ochrophyta	Phaeophyceae	Desmarestiales	Desmarestiaceae	Desmarestia	anceps	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Dried			Clear glass vial 4ml							TANGO2_DIV_33			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_33_2821_5678_Dried_Clear glass vial 4ml	5678	2821	Biota		Desmarestia anceps		Desmarestia anceps	Desmarestia anceps	Montagne, 1842	urn:lsid:marinespecies.org:taxname:325496	Chromista	Ochrophyta	Phaeophyceae	Desmarestiales	Desmarestiaceae	Desmarestia	anceps	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Dried			Clear glass vial 4ml							TANGO2_DIV_33			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_5_2822_602_Dried_Clear glass vial 4ml	602	2822	Biota		Desmarestia anceps		Desmarestia anceps	Desmarestia anceps	Montagne, 1842	urn:lsid:marinespecies.org:taxname:325496	Chromista	Ochrophyta	Phaeophyceae	Desmarestiales	Desmarestiaceae	Desmarestia	anceps	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Dried			Clear glass vial 4ml							TANGO2_DIV_5			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_5_2823_603_Dried_Clear glass vial 4ml	603	2823	Biota		Desmarestia anceps		Desmarestia anceps	Desmarestia anceps	Montagne, 1842	urn:lsid:marinespecies.org:taxname:325496	Chromista	Ochrophyta	Phaeophyceae	Desmarestiales	Desmarestiaceae	Desmarestia	anceps	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Dried			Clear glass vial 4ml							TANGO2_DIV_5			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_11_2888_1024_Dried_Clear glass vial 4ml	1024	2888	Biota		Desmarestia antarctica		Desmarestia antarctica	Desmarestia antarctica	R.L.Moe & P.C.Silva, 1989	urn:lsid:marinespecies.org:taxname:325497	Chromista	Ochrophyta	Phaeophyceae	Desmarestiales	Desmarestiaceae	Desmarestia	antarctica	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Dried			Clear glass vial 4ml							TANGO2_DIV_11			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_11_2910_1044_Dried_Clear glass vial 4ml	1044	2910	Biota		Desmarestia antarctica		Desmarestia antarctica	Desmarestia antarctica	R.L.Moe & P.C.Silva, 1989	urn:lsid:marinespecies.org:taxname:325497	Chromista	Ochrophyta	Phaeophyceae	Desmarestiales	Desmarestiaceae	Desmarestia	antarctica	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Dried			Clear glass vial 4ml							TANGO2_DIV_11			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_11_2818_1120_Dried_Clear glass vial 4ml	1120	2818	Biota		Desmarestia antarctica		Desmarestia antarctica	Desmarestia antarctica	R.L.Moe & P.C.Silva, 1989	urn:lsid:marinespecies.org:taxname:325497	Chromista	Ochrophyta	Phaeophyceae	Desmarestiales	Desmarestiaceae	Desmarestia	antarctica	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Dried			Clear glass vial 4ml							TANGO2_DIV_11			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_21_2856_2817_Dried_Clear glass vial 4ml	2817	2856	Biota		Desmarestia antarctica		Desmarestia antarctica	Desmarestia antarctica	R.L.Moe & P.C.Silva, 1989	urn:lsid:marinespecies.org:taxname:325497	Chromista	Ochrophyta	Phaeophyceae	Desmarestiales	Desmarestiaceae	Desmarestia	antarctica	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Dried			Clear glass vial 4ml							TANGO2_DIV_21			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_21_2895_2901_Dried_Clear glass vial 4ml	2901	2895	Biota		Desmarestia antarctica		Desmarestia antarctica	Desmarestia antarctica	R.L.Moe & P.C.Silva, 1989	urn:lsid:marinespecies.org:taxname:325497	Chromista	Ochrophyta	Phaeophyceae	Desmarestiales	Desmarestiaceae	Desmarestia	antarctica	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Dried			Clear glass vial 4ml							TANGO2_DIV_21			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_21_2830_2902_Dried_Clear glass vial 4ml	2902	2830	Biota		Desmarestia antarctica		Desmarestia antarctica	Desmarestia antarctica	R.L.Moe & P.C.Silva, 1989	urn:lsid:marinespecies.org:taxname:325497	Chromista	Ochrophyta	Phaeophyceae	Desmarestiales	Desmarestiaceae	Desmarestia	antarctica	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Dried			Clear glass vial 4ml							TANGO2_DIV_21			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_37_2865_5829_Dried_Clear glass vial 4ml	5829	2865	Biota		Desmarestia antarctica		Desmarestia antarctica	Desmarestia antarctica	R.L.Moe & P.C.Silva, 1989	urn:lsid:marinespecies.org:taxname:325497	Chromista	Ochrophyta	Phaeophyceae	Desmarestiales	Desmarestiaceae	Desmarestia	antarctica	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Dried			Clear glass vial 4ml							TANGO2_DIV_37			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_37_2911_5830_Dried_Clear glass vial 4ml	5830	2911	Biota		Desmarestia antarctica		Desmarestia antarctica	Desmarestia antarctica	R.L.Moe & P.C.Silva, 1989	urn:lsid:marinespecies.org:taxname:325497	Chromista	Ochrophyta	Phaeophyceae	Desmarestiales	Desmarestiaceae	Desmarestia	antarctica	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Dried			Clear glass vial 4ml							TANGO2_DIV_37			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_37_2850_5831_Dried_Clear glass vial 4ml	5831	2850	Biota		Desmarestia antarctica		Desmarestia antarctica	Desmarestia antarctica	R.L.Moe & P.C.Silva, 1989	urn:lsid:marinespecies.org:taxname:325497	Chromista	Ochrophyta	Phaeophyceae	Desmarestiales	Desmarestiaceae	Desmarestia	antarctica	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Dried			Clear glass vial 4ml							TANGO2_DIV_37			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_11_2873_1025_Dried_Clear glass vial 4ml	1025	2873	Biota		Desmarestia menziesii		Desmarestia menziesii	Desmarestia menziesii	J.Agardh, 1848	urn:lsid:marinespecies.org:taxname:325498	Chromista	Ochrophyta	Phaeophyceae	Desmarestiales	Desmarestiaceae	Desmarestia	menziesii	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Dried			Clear glass vial 4ml							TANGO2_DIV_11			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_11_2874_1042_Dried_Clear glass vial 4ml	1042	2874	Biota		Desmarestia menziesii		Desmarestia menziesii	Desmarestia menziesii	J.Agardh, 1848	urn:lsid:marinespecies.org:taxname:325498	Chromista	Ochrophyta	Phaeophyceae	Desmarestiales	Desmarestiaceae	Desmarestia	menziesii	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Dried			Clear glass vial 4ml							TANGO2_DIV_11			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_11_2891_1122_Dried_Clear glass vial 4ml	1122	2891	Biota		Desmarestia menziesii		Desmarestia menziesii	Desmarestia menziesii	J.Agardh, 1848	urn:lsid:marinespecies.org:taxname:325498	Chromista	Ochrophyta	Phaeophyceae	Desmarestiales	Desmarestiaceae	Desmarestia	menziesii	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Dried			Clear glass vial 4ml							TANGO2_DIV_11			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_21_2892_2903_Dried_Clear glass vial 4ml	2903	2892	Biota		Gigartina skottsbergii		Gigartina skottsbergii	Gigartina skottsbergii	Setchell & N.L.Gardner, 1936	urn:lsid:marinespecies.org:taxname:371735	Plantae	Rhodophyta	Florideophyceae	Gigartinales	Gigartinaceae	Gigartina	skottsbergii	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Dried			Clear glass vial 4ml							TANGO2_DIV_21			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_21_2893_2904_Dried_Clear glass vial 4ml	2904	2893	Biota		Gigartina skottsbergii		Gigartina skottsbergii	Gigartina skottsbergii	Setchell & N.L.Gardner, 1936	urn:lsid:marinespecies.org:taxname:371735	Plantae	Rhodophyta	Florideophyceae	Gigartinales	Gigartinaceae	Gigartina	skottsbergii	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Dried			Clear glass vial 4ml							TANGO2_DIV_21			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_21_2921_2905_Dried_Clear glass vial 4ml	2905	2921	Biota		Gigartina skottsbergii		Gigartina skottsbergii	Gigartina skottsbergii	Setchell & N.L.Gardner, 1936	urn:lsid:marinespecies.org:taxname:371735	Plantae	Rhodophyta	Florideophyceae	Gigartinales	Gigartinaceae	Gigartina	skottsbergii	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Dried			Clear glass vial 4ml							TANGO2_DIV_21			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_3_2876_339_Dried_Clear glass vial 4ml	339	2876	Biota		Gigartina skottsbergii		Gigartina skottsbergii	Gigartina skottsbergii	Setchell & N.L.Gardner, 1936	urn:lsid:marinespecies.org:taxname:371735	Plantae	Rhodophyta	Florideophyceae	Gigartinales	Gigartinaceae	Gigartina	skottsbergii	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Dried			Clear glass vial 4ml							TANGO2_DIV_3			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_11_2863_1022_Dried_Clear glass vial 4ml	1022	2863	Biota		Himantothallus grandifolius		Himantothallus grandifolius	Himantothallus grandifolius	(A.Gepp & E.S.Gepp) Zinova, 1959	urn:lsid:marinespecies.org:taxname:325517	Chromista	Ochrophyta	Phaeophyceae	Desmarestiales	Desmarestiaceae	Himantothallus	grandifolius	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Dried			Clear glass vial 4ml							TANGO2_DIV_11			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_11_2851_1045_Dried_Clear glass vial 4ml	1045	2851	Biota		Himantothallus grandifolius		Himantothallus grandifolius	Himantothallus grandifolius	(A.Gepp & E.S.Gepp) Zinova, 1959	urn:lsid:marinespecies.org:taxname:325517	Chromista	Ochrophyta	Phaeophyceae	Desmarestiales	Desmarestiaceae	Himantothallus	grandifolius	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Dried			Clear glass vial 4ml							TANGO2_DIV_11			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_11_2852_1119_Dried_Clear glass vial 4ml	1119	2852	Biota		Himantothallus grandifolius		Himantothallus grandifolius	Himantothallus grandifolius	(A.Gepp & E.S.Gepp) Zinova, 1959	urn:lsid:marinespecies.org:taxname:325517	Chromista	Ochrophyta	Phaeophyceae	Desmarestiales	Desmarestiaceae	Himantothallus	grandifolius	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Dried			Clear glass vial 4ml							TANGO2_DIV_11			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_15_2853_1741_Dried_Clear glass vial 4ml	1741	2853	Biota		Himantothallus grandifolius		Himantothallus grandifolius	Himantothallus grandifolius	(A.Gepp & E.S.Gepp) Zinova, 1959	urn:lsid:marinespecies.org:taxname:325517	Chromista	Ochrophyta	Phaeophyceae	Desmarestiales	Desmarestiaceae	Himantothallus	grandifolius	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Dried			Clear glass vial 4ml							TANGO2_DIV_15			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_15_2854_1742_Dried_Clear glass vial 4ml	1742	2854	Biota		Himantothallus grandifolius		Himantothallus grandifolius	Himantothallus grandifolius	(A.Gepp & E.S.Gepp) Zinova, 1959	urn:lsid:marinespecies.org:taxname:325517	Chromista	Ochrophyta	Phaeophyceae	Desmarestiales	Desmarestiaceae	Himantothallus	grandifolius	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Dried			Clear glass vial 4ml							TANGO2_DIV_15			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_15_2885_1743_Dried_Clear glass vial 4ml	1743	2885	Biota		Himantothallus grandifolius		Himantothallus grandifolius	Himantothallus grandifolius	(A.Gepp & E.S.Gepp) Zinova, 1959	urn:lsid:marinespecies.org:taxname:325517	Chromista	Ochrophyta	Phaeophyceae	Desmarestiales	Desmarestiaceae	Himantothallus	grandifolius	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Dried			Clear glass vial 4ml							TANGO2_DIV_15			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_21_2886_2910_Dried_Clear glass vial 4ml	2910	2886	Biota		Himantothallus grandifolius		Himantothallus grandifolius	Himantothallus grandifolius	(A.Gepp & E.S.Gepp) Zinova, 1959	urn:lsid:marinespecies.org:taxname:325517	Chromista	Ochrophyta	Phaeophyceae	Desmarestiales	Desmarestiaceae	Himantothallus	grandifolius	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Dried			Clear glass vial 4ml							TANGO2_DIV_21			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_24_2887_3307_Dried_Clear glass vial 4ml	3307	2887	Biota		Himantothallus grandifolius		Himantothallus grandifolius	Himantothallus grandifolius	(A.Gepp & E.S.Gepp) Zinova, 1959	urn:lsid:marinespecies.org:taxname:325517	Chromista	Ochrophyta	Phaeophyceae	Desmarestiales	Desmarestiaceae	Himantothallus	grandifolius	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Dried			Clear glass vial 4ml							TANGO2_DIV_24			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_24_2824_3308_Dried_Clear glass vial 4ml	3308	2824	Biota		Himantothallus grandifolius		Himantothallus grandifolius	Himantothallus grandifolius	(A.Gepp & E.S.Gepp) Zinova, 1959	urn:lsid:marinespecies.org:taxname:325517	Chromista	Ochrophyta	Phaeophyceae	Desmarestiales	Desmarestiaceae	Himantothallus	grandifolius	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Dried			Clear glass vial 4ml							TANGO2_DIV_24			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_24_2894_3309_Dried_Clear glass vial 4ml	3309	2894	Biota		Himantothallus grandifolius		Himantothallus grandifolius	Himantothallus grandifolius	(A.Gepp & E.S.Gepp) Zinova, 1959	urn:lsid:marinespecies.org:taxname:325517	Chromista	Ochrophyta	Phaeophyceae	Desmarestiales	Desmarestiaceae	Himantothallus	grandifolius	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Dried			Clear glass vial 4ml							TANGO2_DIV_24			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_33_2907_5443_Dried_Clear glass vial 4ml	5443	2907	Biota		Himantothallus grandifolius		Himantothallus grandifolius	Himantothallus grandifolius	(A.Gepp & E.S.Gepp) Zinova, 1959	urn:lsid:marinespecies.org:taxname:325517	Chromista	Ochrophyta	Phaeophyceae	Desmarestiales	Desmarestiaceae	Himantothallus	grandifolius	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Dried			Clear glass vial 4ml							TANGO2_DIV_33			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_33_2926_5473_Dried_Clear glass vial 4ml	5473	2926	Biota		Himantothallus grandifolius		Himantothallus grandifolius	Himantothallus grandifolius	(A.Gepp & E.S.Gepp) Zinova, 1959	urn:lsid:marinespecies.org:taxname:325517	Chromista	Ochrophyta	Phaeophyceae	Desmarestiales	Desmarestiaceae	Himantothallus	grandifolius	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Dried			Clear glass vial 4ml							TANGO2_DIV_33			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_33_2858_5665_Dried_Clear glass vial 4ml	5665	2858	Biota		Himantothallus grandifolius		Himantothallus grandifolius	Himantothallus grandifolius	(A.Gepp & E.S.Gepp) Zinova, 1959	urn:lsid:marinespecies.org:taxname:325517	Chromista	Ochrophyta	Phaeophyceae	Desmarestiales	Desmarestiaceae	Himantothallus	grandifolius	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Dried			Clear glass vial 4ml							TANGO2_DIV_33			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_15_2859_1972_Dried_Clear glass vial 4ml	1972	2859	Biota		Homaxinella balfourensis		Homaxinella balfourensis	Homaxinella balfourensis	(Ridley & Dendy, 1886)	urn:lsid:marinespecies.org:taxname:170758	Animalia	Porifera	Demospongiae	Suberitida	Suberitidae	Homaxinella	balfourensis	species	Anthony Voisin	Martin Dogniez			https://orcid.org/0000-0003-3696-4445	https://orcid.org/0000-0002-9708-1761			Dried			Clear glass vial 4ml							TANGO2_DIV_15			Anthony Voisin | Martin Dogniez	https://orcid.org/0000-0003-3696-4445 | https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
